DateTime;temp;CO2;CO2dep;O2;O2dep
2013-07-07 06:00;24.25;318;-2.456854051;8.32;8.101452161
2013-07-07 08:00;24.48;308.5;-2.763733193;8.35;10.11381662
2013-07-07 10:00;25.14;302.3;-2.921389635;8.34;12.84118037
2013-07-07 12:00;24.92;277.5;-3.769827447;8.38;13.08514351
2013-07-07 14:00;25.51;265.3;-4.112703537;8.37;15.45459638
2013-07-07 16:00;26.06;275.4;-3.724178122;8.38;18.22185521
2013-07-07 18:00;26.05;262.9;-4.13150046;8.32;16.30260615
2013-07-07 20:00;25.78;256.2;-4.380915454;8.31;14.79004644
2013-07-07 22:00;25.57;267.1;-4.046801053;8.27;12.59949091
2013-07-08 00:00;25.4;288.9;-3.344244088;8.24;10.89593657
2013-07-08 02:00;25.23;301.3;-2.947538844;8.19;8.563178751
2013-07-08 04:00;25.08;316.1;-2.465683514;8.17;7.255018136
2013-07-08 06:00;24.87;328.8;-2.053558374;8.14;5.355494537
2013-07-08 08:00;25.01;317.4;-2.426889713;8.17;6.93507221
2013-07-08 10:00;25.19;313.7;-2.538217356;8.22;9.318826586
2013-07-08 12:00;25.71;291.2;-3.241025077;8.29;13.8522298
2013-07-08 14:00;26.25;269.5;-3.896029326;8.3;16.55992809
2013-07-08 16:00;26.23;252.7;-4.441588052;8.34;17.72194707
2013-07-08 18:00;26.1;236;-4.99920462;8.36;17.77371112
2013-07-08 20:00;25.95;240.6;-4.869423661;8.28;14.60934162
2013-07-08 22:00;25.96;267.9;-3.978561926;8.22;12.7787315
2013-07-09 00:00;25.71;285;-3.444409241;8.13;8.852229801
2013-07-09 02:00;25.56;320.7;-2.282495954;8.1;7.242044568
2013-07-09 04:00;25.34;330.6;-1.968045051;8.08;5.624562819
2013-07-09 06:00;25.24;340.7;-1.637818482;8.14;7.046105079
2013-07-09 08:00;25.23;340.2;-1.654875247;8.14;7.000678751
2013-07-09 10:00;25.72;321.2;-2.25630181;8.16;9.834460749
2013-07-09 12:00;26.04;297.4;-3.010853868;8.21;12.82084304
2013-07-09 14:00;26.96;293;-3.077306854;8.21;16.8351722
2013-07-09 16:00;26.7;278.7;-3.555541439;8.18;14.77491428
2013-07-09 18:00;26.71;277.6;-3.589723248;8.15;13.88076608
2013-07-09 20:00;26.6;274.8;-3.689969052;8.13;12.77814873
2013-07-09 22:00;26.38;284;-3.415309744;8.07;9.942952193
2013-07-10 00:00;26.24;311.6;-2.535522761;8.07;9.328444532
2013-07-10 02:00;26;340.1;-1.624220763;8.01;6.39364996
2013-07-10 04:00;25.84;353.8;-1.183361988;8.03;6.307619037
2013-07-10 06:00;25.71;381;-0.295235078;7.96;3.539729801
2013-07-10 08:00;25.57;407.7;0.582818378;7.96;2.91199091
2013-07-10 10:00;25.63;372.8;-0.565441552;8.05;5.993866555
2013-07-10 12:00;25.82;341.6;-1.583024414;8.13;9.343485081
2013-07-10 14:00;25.82;311.5;-2.567508606;8.1;8.405985081
2013-07-10 16:00;25.55;290.2;-3.28794195;8.2;10.3220838
2013-07-10 18:00;25.49;265.5;-4.108317742;8.2;10.05201595
2013-07-10 20:00;25.56;274.9;-3.790985344;8.09;6.929544568
2013-07-10 22:00;25.33;295.4;-3.135138401;8.05;4.641782836
2013-07-11 00:00;25.09;311.1;-2.631798951;8.06;3.863165451
2013-07-11 02:00;24.92;324.4;-2.198228271;8.04;2.46014351
2013-07-11 04:00;24.73;336.4;-1.805361489;8.03;1.27298421
2013-07-11 06:00;24.54;349;-1.388086477;8.02;0.080382869
2013-07-11 08:00;24.38;334.3;-1.893959694;8.11;2.147483141
2013-07-11 10:00;24.65;315.8;-2.504628233;8.13;4.028081713
2013-07-11 12:00;24.9;297.4;-3.104663851;8.11;4.555828745
2013-07-11 14:00;25.1;270;-4.001656198;8.13;6.096297979
2013-07-11 16:00;25.23;258.1;-4.383093275;8.16;7.625678751
2013-07-11 18:00;25.19;250;-4.657279551;8.16;7.443826586
2013-07-11 20:00;24.89;242.7;-4.939962832;8.17;6.384898958
2013-07-11 22:00;24.7;255.7;-4.527180718;8.1;3.321884056
2013-07-12 00:00;24.55;271;-4.027745449;8.09;2.314340563
2013-07-12 02:00;24.42;293.1;-3.291307102;8.06;0.771700387
2013-07-12 04:00;24.2;308.9;-2.771130914;8.06;-0.258293214
2013-07-12 06:00;23.94;311.2;-2.711627982;8.13;0.702257735
2013-07-12 08:00;23.98;300.4;-3.079921132;8.14;1.204207333
2013-07-12 10:00;24.74;279.4;-3.72423476;8.15;5.069154101
2013-07-12 12:00;25.58;265.4;-4.101674674;8.24;11.70692284
2013-07-12 14:00;26.23;255.2;-4.360714271;8.27;15.53444707
2013-07-12 16:00;27.42;295.4;-2.964660126;8.24;19.73700677
2013-07-12 18:00;26.72;250.1;-4.466799458;8.28;17.98660432
2013-07-12 20:00;26.55;286.3;-3.326052679;8.16;13.49800482
2013-07-12 22:00;25.93;291.5;-3.21215305;8.26;13.89551947
2013-07-13 00:00;25.2;284.6;-3.505320897;8.09;5.301811671
2013-07-13 02:00;24.79;301.5;-2.976034764;8.05;2.174777716
2013-07-13 04:00;24.44;299.9;-3.058679797;8.09;1.802467018
2013-07-13 06:00;24.14;297.5;-3.165813862;8.1;0.709500487
2013-07-13 08:00;24.38;303.2;-2.95144886;8.12;2.459983141
2013-07-13 10:00;25.24;276.5;-3.770636871;8.19;8.608605079
2013-07-13 12:00;25.96;282.9;-3.489795105;8.2;12.1537315
2013-07-13 14:00;26.06;288.2;-3.308214073;8.15;11.03435521
2013-07-13 16:00;26.82;287.8;-3.254399762;8.2;15.9192424
2013-07-13 18:00;27.17;288;-3.217886149;8.21;17.73540494
2013-07-13 20:00;26.63;297;-2.976495379;8.09;11.6585713
2013-07-13 22:00;26.44;317.4;-2.335414319;8.06;9.892983241
2013-07-14 00:00;25.92;330.5;-1.940856805;8.02;6.351087187
2013-07-14 02:00;25.63;332.6;-1.886996809;8.05;5.993866555
2013-07-14 04:00;25.2;341.5;-1.61297973;8.03;3.426811671
2013-07-14 06:00;24.91;339.5;-1.692690856;8.06;3.039243593
2013-07-14 08:00;25.27;318.8;-2.363456875;8.11;6.244796076
2013-07-14 10:00;26.61;340.6;-1.581907891;8.15;13.44663655
2013-07-14 12:00;26.6;305.2;-2.716227219;8.16;13.71564873
2013-07-14 14:00;27.05;343.4;-1.474836088;8.03;11.59670504
2013-07-14 16:00;27.07;327.8;-1.96750989;8.11;14.18245454
2013-07-14 18:00;27.24;349.9;-1.262717233;8.08;13.97168242
2013-07-14 20:00;27.21;348.1;-1.320451111;8.03;12.28121418
2013-07-14 22:00;27.02;361.7;-0.896378192;7.97;9.592980884
2013-07-15 00:00;26.76;381.7;-0.264723957;7.93;7.22232181
2013-07-15 02:00;26.23;393.8;0.122928147;7.93;4.909447067
2013-07-15 04:00;25.6;399.3;0.305979645;7.95;2.734243489
2013-07-15 06:00;25.47;394.3;0.141970098;7.97;2.77437761
2013-07-15 08:00;25.76;383.4;-0.216215087;7.96;3.763241636
2013-07-15 10:00;26.39;371.4;-0.599129914;8.04;9.049241833
2013-07-15 12:00;26.9;358.8;-0.991398288;8.04;11.26438176
2013-07-15 14:00;27.28;344.4;-1.43438123;8.06;13.51712221
2013-07-15 16:00;27.76;353.1;-1.146019194;8.02;14.29610891
2013-07-15 18:00;27.64;341.1;-1.523548503;7.98;12.54166178
2013-07-15 20:00;27.44;343.8;-1.447088262;7.92;9.821780911
2013-07-15 22:00;27.41;358;-1.003111319;7.89;8.757100123
2013-07-16 00:00;26.99;369.4;-0.653008965;7.87;6.339136669
2013-07-16 02:00;26.77;393.7;0.117977992;7.86;5.078092349
2013-07-16 04:00;26.29;404.4;0.465085306;7.9;4.235723402
2013-07-16 06:00;26.18;411;0.680250063;7.87;2.814250881
2013-07-16 08:00;26.44;401.6;0.373151599;7.91;5.205483241
2013-07-16 10:00;27.14;398.3;0.262056735;7.88;7.294659096
2013-07-16 12:00;27.46;381.8;-0.256706105;7.94;10.53150287
2013-07-16 14:00;28.07;377.7;-0.378883614;7.92;12.46574619
2013-07-16 16:00;28.37;359.4;-0.935145736;7.91;13.3945781
2013-07-16 18:00;28.1;367.3;-0.698685896;7.86;10.7153872
2013-07-16 20:00;28.17;372.6;-0.53456631;7.82;9.75577582
2013-07-16 22:00;28;374.7;-0.4721679;7.76;7.174475392
2013-07-17 00:00;27.58;386.2;-0.118582987;7.78;6.03874206
2013-07-17 02:00;27.44;415.9;0.81124645;7.75;4.509280911
2013-07-17 04:00;27.48;452.2;1.946175767;7.69;2.803672713
2013-07-17 06:00;27.33;460.1;2.202117368;7.74;3.72987599
2013-07-17 08:00;27.49;458.8;2.152111613;7.77;5.345988105
2013-07-17 10:00;27.84;421.3;0.970039028;7.75;6.193880423
2013-07-17 12:00;27.68;395.9;0.183627906;7.82;7.710016722
2013-07-17 14:00;28.06;405;0.462175426;7.8;8.674173965
2013-07-17 16:00;27.95;383.3;-0.207040149;7.82;8.841045163
2013-07-17 18:00;28.47;370.7;-0.588259689;7.75;8.805864075
2013-07-17 20:00;28.27;371.4;-0.569924947;7.73;7.357050899
2013-07-17 22:00;28.01;379.3;-0.330121554;7.7;5.341123431
2013-07-18 00:00;27.8;390.7;0.021717167;7.69;4.151347032
2013-07-18 02:00;27.59;406.2;0.505403864;7.68;2.955927673
2013-07-18 04:00;27.38;417.1;0.850187314;7.68;2.067301751
2013-07-18 06:00;27.29;427.1;1.166697276;7.64;0.434699249
2013-07-18 08:00;27.31;421.7;0.996351562;7.63;0.207313889
2013-07-18 10:00;27.58;410.4;0.636603405;7.69;3.22624206
2013-07-18 12:00;27.59;387.1;-0.090473531;7.72;4.205927673
2013-07-18 14:00;27.71;383.4;-0.205250923;7.73;5.023647688
2013-07-18 16:00;27.89;371;-0.588062263;7.72;5.465509923
2013-07-18 18:00;27.87;355.7;-1.062169609;7.72;5.381896374
2013-07-18 20:00;27.75;354.8;-1.093511375;7.7;4.254142339
2013-07-18 22:00;27.71;371;-0.590873869;7.68;3.461147688
2013-07-19 00:00;27.51;385;-0.156320427;7.68;2.61807987
2013-07-19 02:00;27.42;406.3;0.510824102;7.62;0.362006774
2013-07-19 04:00;27.24;415.7;0.80927264;7.63;-0.090817577
2013-07-19 06:00;27.16;429.9;1.259096357;7.61;-1.057330429
2013-07-19 08:00;27.12;435.5;1.437341025;7.64;-0.290904397
2013-07-19 10:00;27.04;442.4;1.658841103;7.66;-0.008689682
2013-07-19 12:00;27.1;427.3;1.178931249;7.67;0.560979035
2013-07-19 14:00;26.75;404.1;0.449831797;7.72;0.616537746
2013-07-19 16:00;26.67;398.1;0.258966399;7.7;-0.355222578
2013-07-19 18:00;26.67;382.9;-0.226995238;7.71;-0.042722578
2013-07-19 20:00;26.57;380;-0.320566618;7.71;-0.47739663
2013-07-19 22:00;26.4;387.6;-0.077286411;7.7;-1.531982323
2013-07-20 00:00;26.33;412.4;0.722691963;7.67;-2.776203203
2013-07-20 02:00;26.17;430.3;1.305781999;7.66;-3.792330181
2013-07-20 04:00;25.96;447;1.857313921;7.64;-5.346268496
2013-07-20 06:00;25.76;461.3;2.335778135;7.66;-5.611758364
2013-07-20 08:00;25.68;442.9;1.736725756;7.7;-4.719548911
2013-07-20 10:00;25.92;394.4;0.143525545;7.74;-2.398912813
2013-07-20 12:00;26.04;383.7;-0.20484211;7.78;-0.616656962
2013-07-20 14:00;26.1;382.5;-0.243467757;7.74;-1.601288881
2013-07-20 16:00;26.11;339.7;-1.632419553;7.81;0.63039005
2013-07-20 18:00;26.03;349.8;-1.307438254;7.82;0.589065871
2013-07-20 20:00;25.88;327.4;-2.044170222;7.84;0.548216526
2013-07-20 22:00;25.58;344;-1.514261918;7.85;-0.48057716
2013-07-21 00:00;25.33;366.1;-0.79206985;7.83;-2.233217164
2013-07-21 02:00;25.11;374.8;-0.506739717;7.79;-4.483084273
2013-07-21 04:00;24.93;384.3;-0.190953003;7.8;-4.993971495
2013-07-21 06:00;24.68;394.1;0.138283598;7.84;-4.895591528
2013-07-21 08:00;24.55;388.3;-0.057539221;7.89;-3.935659437
2013-07-21 10:00;25.08;384;-0.200190813;7.88;-1.807481864
2013-07-21 12:00;25.61;362.2;-0.914402919;7.93;2.154132225
2013-07-21 14:00;26.23;388.7;-0.042054366;7.97;6.159447067
2013-07-21 16:00;26.01;367;-0.748438089;8;6.12546934
2013-07-21 18:00;26.02;363.9;-0.849086808;7.95;4.607274641
2013-07-21 20:00;25.94;367.6;-0.730283513;7.93;3.627437608
2013-07-21 22:00;25.66;378.2;-0.387606487;7.9;1.440860316
2013-07-22 00:00;25.21;382.5;-0.249362614;7.88;-1.215217945
2013-07-22 02:00;24.89;380;-0.33536747;7.88;-2.677601042
2013-07-22 04:00;24.66;388.1;-0.064117332;7.85;-4.675627572
2013-07-22 06:00;24.45;412.4;0.760220454;7.89;-4.400922636
2013-07-22 08:00;24.44;405.4;0.522793217;7.91;-3.822532982
2013-07-22 10:00;24.85;371.6;-0.617743495;7.95;-0.673969733
2013-07-22 12:00;25.16;358.7;-1.042077351;7.97;1.369783047
2013-07-22 14:00;25.27;348.4;-1.380896152;7.99;2.494796076
2013-07-22 16:00;25.49;331.9;-1.917214946;7.99;3.489515947
2013-07-22 18:00;25.47;320;-2.311141135;7.99;3.39937761
2013-07-22 20:00;25.42;320.3;-2.304335588;7.98;2.861278047
2013-07-22 22:00;25.27;338.2;-1.719481266;7.96;1.557296076
2013-07-23 00:00;25.06;365.5;-0.81788713;7.89;-1.586320889
2013-07-23 02:00;24.9;378.6;-0.382215636;7.85;-3.569171255
2013-07-23 04:00;24.74;395;0.168365043;7.83;-4.930845899
2013-07-23 06:00;24.63;389.5;-0.016886687;7.84;-5.127045143
2013-07-23 08:00;24.59;387.1;-0.09804889;7.93;-2.499980787
2013-07-23 10:00;24.57;403.9;0.470213024;7.93;-2.592789704
2013-07-23 12:00;24.63;382.2;-0.263432312;7.98;-0.752045143
2013-07-23 14:00;24.47;380.2;-0.332416252;7.97;-1.807747842
2013-07-23 16:00;24.68;351.9;-1.28502563;8;0.104408472
2013-07-23 18:00;24.54;334.3;-1.885766262;8.04;0.705382869
2013-07-23 20:00;24.44;339.6;-1.71095962;8.03;-0.072532982
2013-07-23 22:00;24.11;342.9;-1.613312078;8.04;-1.306812577
2013-07-24 00:00;23.69;352.8;-1.288847724;8.06;-2.675023878
2013-07-24 02:00;23.44;365.4;-0.858130893;8.07;-3.562265836
2013-07-24 04:00;23.27;396.4;0.224292057;8.06;-4.696348028
2013-07-24 06:00;23.05;405.7;0.553535254;8.05;-6.079070272
2013-07-24 08:00;23.01;408.9;0.66708736;8.09;-5.024510928
2013-07-24 10:00;23.06;384.3;-0.200910063;8.15;-2.905251358
2013-07-24 12:00;23.22;357;-1.158086743;8.16;-1.813884338
2013-07-24 14:00;23.46;338.3;-1.80248645;8.17;-0.340916794
2013-07-24 16:00;23.58;339.7;-1.747947299;8.17;0.235824658
2013-07-24 18:00;23.65;311.3;-2.729647884;8.22;2.133690204
2013-07-24 20:00;23.38;306.6;-2.914040382;8.24;1.460799143
2013-07-24 22:00;23.23;309.1;-2.838291584;8.14;-2.390344427
2013-07-25 00:00;;;;;
2013-07-25 02:00;22.83;411.6;0.766152074;8.11;-5.282274296
2013-07-25 04:00;22.67;431.5;1.478475128;8.1;-6.383989929
2013-07-25 06:00;22.53;423.4;1.194484979;8.1;-7.078086606
2013-07-25 08:00;22.64;392.3;0.082007037;8.15;-4.969946398
2013-07-25 10:00;23.26;364.1;-0.907929889;8.25;1.192677341
2013-07-25 12:00;23.73;349.1;-1.415496754;8.22;2.516007058
2013-07-25 14:00;24.34;354.5;-1.208411708;8.26;6.648020146
2013-07-25 16:00;24.69;336;-1.820803469;8.28;8.900653818
2013-07-25 18:00;24.69;318.2;-2.420994242;8.29;9.213153818
2013-07-25 20:00;24.43;329.3;-2.061178548;8.2;5.193341361
2013-07-25 22:00;24.08;345.3;-1.532353296;8.15;1.989234115
2013-07-26 00:00;23.6;361.4;-0.993321056;8.16;0.019223409
2013-07-26 02:00;23.24;384.1;-0.206938761;8.14;-2.34182085
2013-07-26 04:00;22.88;394.5;0.159396562;8.12;-4.724022164
2013-07-26 06:00;22.74;390.4;0.014223038;8.15;-4.475680123
2013-07-26 08:00;22.92;368.8;-0.750112849;8.18;-2.652720062
2013-07-26 10:00;23.32;343.9;-1.613399112;8.29;2.733280827
2013-07-26 12:00;24.38;332.4;-1.958565142;8.62;18.08498314
2013-07-26 14:00;24.64;328.2;-2.086629653;8.62;19.29427586
2013-07-26 16:00;24.48;314;-2.577223591;8.67;20.11381662
2013-07-26 18:00;24.34;288.3;-3.461844246;8.66;19.14802015
2013-07-26 20:00;24.42;299.5;-3.073924589;8.63;18.58420039
2013-07-26 22:00;24.14;314.3;-2.590833615;8.6;16.33450049
2013-07-27 00:00;23.98;326;-2.199943666;8.56;14.32920733
2013-07-27 02:00;23.59;348.3;-1.448698565;8.55;12.15878204
2013-07-27 04:00;23.33;355.7;-1.20009721;8.51;9.656657799
2013-07-27 06:00;23.11;343.8;-1.626203677;8.54;9.526096156
2013-07-27 08:00;22.94;347.3;-1.510013469;8.55;9.007831317
2013-07-27 10:00;22.91;345.6;-1.57142126;8.56;9.173229344
2013-07-27 12:00;23.2;321.3;-2.412244004;8.61;12.15148681
2013-07-27 14:00;23.26;294.9;-3.333750288;8.66;14.00517734
2013-07-27 16:00;23.21;272.5;-4.124617565;8.68;14.38755941
2013-07-27 18:00;23.1;274.1;-4.080704598;8.66;13.22735956
2013-07-27 20:00;22.98;284.2;-3.737344354;8.64;12.01623508
2013-07-27 22:00;22.88;294.1;-3.396917836;8.62;10.90097784
2013-07-28 00:00;22.79;324.1;-2.340036469;8.58;9.208323698
2013-07-28 02:00;22.73;349;-1.458261066;8.55;7.974968849
2013-07-28 04:00;22.63;363.4;-0.948689423;8.52;6.543034411
2013-07-28 06:00;22.54;373.8;-0.579201961;8.52;6.096601649
2013-07-28 08:00;22.61;367.5;-0.802903288;8.55;7.381445423
2013-07-28 10:00;22.68;345.1;-1.599164585;8.59;8.977961889
2013-07-28 12:00;22.78;324.2;-2.337125964;8.62;10.40905641
2013-07-28 14:00;23.11;321.2;-2.421705908;8.64;12.65109616
2013-07-28 16:00;23.11;297.8;-3.245367511;8.66;13.27609616
2013-07-28 18:00;23.09;280;-3.874031725;8.68;13.80360653
2013-07-28 20:00;23.01;275.1;-4.055467601;8.67;13.10048907
2013-07-28 22:00;22.86;273.1;-4.143037271;8.66;12.05272697
2013-07-29 00:00;22.64;297.7;-3.290978061;8.64;10.3425536
2013-07-29 02:00;22.58;321.9;-2.432121883;8.63;9.732685289
2013-07-29 04:00;22.49;337.9;-1.865300887;8.6;8.347990719
2013-07-29 06:00;22.4;347.3;-1.53254294;8.6;7.899419748
2013-07-29 08:00;22.32;349.3;-1.463976311;8.61;7.812029128
2013-07-29 10:00;22.57;332.8;-2.043400224;8.65;10.30806477
2013-07-29 12:00;22.46;314.8;-2.694553489;8.66;10.07362032
2013-07-29 14:00;22.86;297;-3.296000567;8.73;14.24022697
2013-07-29 16:00;23.15;283;-3.762199206;8.75;16.28337822
2013-07-29 18:00;23.1;256.4;-4.703901073;8.77;16.66485956
2013-07-29 20:00;22.84;243.8;-5.184294067;8.76;15.07940947
2013-07-29 22:00;22.53;259.9;-4.652769336;8.71;11.98441339
2013-07-30 00:00;22.38;280.6;-3.928626721;8.69;10.61204972
2013-07-30 02:00;22.31;303.2;-3.123048721;8.67;9.636965731
2013-07-30 04:00;22.23;314;-2.740489054;8.64;8.298340134
2013-07-30 06:00;22.13;318.7;-2.578095755;8.63;7.482881824
2013-07-30 08:00;22.2;313.4;-2.76440503;8.64;8.147633983
2013-07-30 10:00;22.48;311;-2.829160081;8.72;12.04821759
2013-07-30 12:00;22.93;295;-3.360434588;8.71;13.95881393
2013-07-30 14:00;23.2;280.3;-3.851865608;8.76;16.83898681
2013-07-30 16:00;23.28;262;-4.484616047;8.8;18.4771103
2013-07-30 18:00;23.61;261;-4.479143334;8.79;19.75464876
2013-07-30 20:00;23.42;253.1;-4.778140045;8.78;18.52882052
2013-07-30 22:00;23.38;268.3;-4.252262764;8.73;16.77329914
2013-07-31 00:00;23.11;281.2;-3.829674459;8.71;14.83859616
2013-07-31 02:00;22.83;300.1;-3.188753308;8.7;13.1552257
2013-07-31 04:00;22.52;311.9;-2.793859002;8.68;10.99720818
2013-07-31 06:00;22.28;327.6;-2.246993703;8.68;9.799172563
2013-07-31 08:00;22.32;329.9;-2.161793029;8.67;9.687029128
2013-07-31 10:00;22.71;311.8;-2.782891743;8.73;13.50121646
2013-07-31 12:00;22.79;280.2;-3.898877152;8.77;15.1458237
2013-07-31 14:00;22.84;260.5;-4.592107262;8.79;16.01690947
2013-07-31 16:00;22.89;246.9;-5.067422717;8.81;16.8875783
2013-07-31 18:00;22.89;236.4;-5.439246187;8.83;17.5125783
2013-07-31 20:00;22.81;229.6;-5.692506939;8.82;16.80680811
2013-07-31 22:00;22.77;241.4;-5.27951538;8.79;15.6722724
2013-08-01 00:00;22.71;260.6;-4.604938511;8.75;14.12621646
2013-08-01 02:00;22.6;275.6;-4.08343741;8.71;12.33187561
2013-08-01 04:00;22.44;309.5;-2.886047133;8.67;10.28645497
2013-08-01 06:00;22.39;329.5;-2.171998301;8.66;9.724493277
2013-08-01 08:00;22.31;336.9;-1.910528653;8.65;9.011965731
2013-08-01 10:00;22.47;340.5;-1.773188452;8.68;10.74842746
2013-08-01 12:00;22.82;313;-2.731938627;8.71;13.41852525
2013-08-01 14:00;22.77;290.7;-3.527966872;8.74;14.1097724
2013-08-01 16:00;22.94;271.9;-4.176407276;8.77;15.88283132
2013-08-01 18:00;22.97;253.4;-4.826663356;8.78;16.34228399
2013-08-01 20:00;22.97;264.2;-4.445053076;8.75;15.40478399
2013-08-01 22:00;22.83;280.1;-3.898153376;8.73;14.0927257
2013-08-02 00:00;22.69;293.1;-3.450257461;8.72;13.08989689
2013-08-02 02:00;22.49;306.5;-2.989493744;8.7;11.47299072
2013-08-02 04:00;22.24;321.9;-2.454947067;8.67;9.286041044
2013-08-02 06:00;22.13;336.7;-1.927244092;8.66;8.420381824
2013-08-02 08:00;22.19;333;-2.057629851;8.69;9.659864095
2013-08-02 10:00;22.37;320.1;-2.510845359;8.7;10.87458908
2013-08-02 12:00;22.55;304;-3.073931972;8.73;12.70877296
2013-08-02 14:00;22.69;292;-3.48942447;8.74;13.71489689
