DateTime;temp;CO2;CO2dep;O2;O2dep
2014-08-31 00:00;21.5;884;18.17539394;8.55;1.774030014
2014-08-31 02:00;21.49;910;19.13728335;8.48;-0.464971205
2014-08-31 04:00;21.5;846;16.77728671;8.58;2.711530014
2014-08-31 06:00;21.43;809;15.44583873;8.59;2.66314468
2014-08-31 08:00;21.48;802;15.16680934;8.54;1.358509649
2014-08-31 10:00;21.45;759;13.59513831;8.61;3.391344554
2014-08-31 12:00;21.41;719.3;12.14589285;8.65;4.434872867
2014-08-31 14:00;21.43;681.4;10.74204631;8.68;5.47564468
2014-08-31 16:00;21.3;730.9;12.61207745;8.64;3.553088547
2014-08-31 18:00;21.23;761.3;13.76341829;8.59;1.627176571
2014-08-31 20:00;21.09;797.2;15.15283151;8.56;-0.039822942
2014-08-31 22:00;21.03;902;19.08439848;8.5;-2.228562935
